listing_id,listing_name,room_type,minimum_nights,host_id,price,created_at,updated_at,hour_partition
4291270,Center of Berlin - charming Home,Entire home/apt,7,6043420,75.0,2025-01-14 09:13:23+00:00,2025-01-14 09:13:23+00:00,2025-01-14 09:00:00+00:00
39838556,Remise in Adlershof,Private room,23,115758436,20.0,2025-01-14 08:59:34+00:00,2025-01-14 08:59:34+00:00,2025-01-14 08:00:00+00:00
3779123,"Schönes großes, sonniges Zimmer",Private room,7,6703283,40.0,2025-01-14 08:48:30+00:00,2025-01-14 08:48:30+00:00,2025-01-14 08:00:00+00:00
5819100,best place to be! f-hain!,Private room,1,30199257,35.0,2025-01-14 08:29:21+00:00,2025-01-14 08:29:21+00:00,2025-01-14 08:00:00+00:00
43882145,It's very silent. At the corner of the corridor.,Entire home/apt,1,350095489,39.0,2025-01-14 08:18:35+00:00,2025-01-14 08:18:35+00:00,2025-01-14 08:00:00+00:00
40031078,Potsdamer Platz,Entire home/apt,180,259940521,145.0,2025-01-14 07:57:05+00:00,2025-01-14 07:57:05+00:00,2025-01-14 07:00:00+00:00
42249477,Cool apartment in the city centre !,Entire home/apt,2,23738283,80.0,2025-01-14 07:43:42+00:00,2025-01-14 07:43:42+00:00,2025-01-14 07:00:00+00:00
34002394,Cosy and Smart Apartment on Alexanderplatz,Entire home/apt,30,203071555,55.0,2025-01-14 07:40:06+00:00,2025-01-14 07:40:06+00:00,2025-01-14 07:00:00+00:00
27704760,Stylish & Central Munich Apartment,Private room,1,146706943,145.0,2025-01-14 07:35:58+00:00,2025-01-14 07:35:58+00:00,2025-01-14 07:00:00+00:00
37156504,Appartamento pulito ed ordinato.. soggiorni brevi,Private room,1,275087561,75.0,2025-01-14 07:33:29+00:00,2025-01-14 07:33:29+00:00,2025-01-14 07:00:00+00:00
47592607,"Beautiful, modern Berlin loft by Tempelhof",Entire home/apt,14,67582543,100.0,2025-01-14 07:15:09+00:00,2025-01-14 07:15:09+00:00,2025-01-14 07:00:00+00:00
22280994,Schöne Möblierte Zimmer in Stegliz Lankwitz,Entire home/apt,30,36376497,45.0,2025-01-14 06:48:34+00:00,2025-01-14 06:48:34+00:00,2025-01-14 06:00:00+00:00
49587514,Helle Wohnung - Berlin - direkt am Kurfürstendamm,Entire home/apt,60,339625555,55.0,2025-01-14 06:47:36+00:00,2025-01-14 06:47:36+00:00,2025-01-14 06:00:00+00:00
45705812,Amazing flat in the heart of Neukölln,Entire home/apt,10,10009936,40.0,2025-01-14 06:45:25+00:00,2025-01-14 06:45:25+00:00,2025-01-14 06:00:00+00:00
24602300,Berlin based - beautiful apartment,Entire home/apt,8,185914276,100.0,2025-01-14 05:48:53+00:00,2025-01-14 05:48:53+00:00,2025-01-14 05:00:00+00:00
48087893,Alte Feuerwache Berlin - Standard Double or Twin Room,Private room,1,386848467,72.0,2025-01-14 05:38:59+00:00,2025-01-14 05:38:59+00:00,2025-01-14 05:00:00+00:00
48875029,very bright apartment with good vibes.,Private room,7,12364672,25.0,2025-01-14 05:33:01+00:00,2025-01-14 05:33:01+00:00,2025-01-14 05:00:00+00:00
2111503,central located studio apartment,Entire home/apt,2,10765531,60.0,2025-01-14 05:17:35+00:00,2025-01-14 05:17:35+00:00,2025-01-14 05:00:00+00:00
47015168,Berlin Kaiser-Friedrich-Str.,Entire home/apt,1,373491663,86.0,2025-01-14 05:11:40+00:00,2025-01-14 05:11:40+00:00,2025-01-14 05:00:00+00:00
34973995,Wohnung in Tempelhof mit guter Öffi-Anbindung,Entire home/apt,5,13445553,69.0,2025-01-14 04:53:01+00:00,2025-01-14 04:53:01+00:00,2025-01-14 04:00:00+00:00
23532664,Cozy city apartment in an old charming building,Entire home/apt,2,175804467,90.0,2025-01-14 04:42:29+00:00,2025-01-14 04:42:29+00:00,2025-01-14 04:00:00+00:00
42766929,Wohnung in Berlin Wannsee - für bis zu 4 Personen,Entire home/apt,3,101590322,88.0,2025-01-14 04:13:52+00:00,2025-01-14 04:13:52+00:00,2025-01-14 04:00:00+00:00
41255310,Apartment for couples in the heart of Neukolln,Entire home/apt,1,166227698,50.0,2025-01-14 03:56:50+00:00,2025-01-14 03:56:50+00:00,2025-01-14 03:00:00+00:00
26701751,Cozy and quiet Room in Wedding,Private room,10,18190953,13.0,2025-01-14 03:48:29+00:00,2025-01-14 03:48:29+00:00,2025-01-14 03:00:00+00:00
18553253,Kreuzkölln best location !!!!!,Entire home/apt,63,15506870,44.0,2025-01-14 03:45:27+00:00,2025-01-14 03:45:27+00:00,2025-01-14 03:00:00+00:00
42133011,⚡Modern Penthouse In The Heart of Kreuzberg,Entire home/apt,28,1352204,90.0,2025-01-14 03:45:18+00:00,2025-01-14 03:45:18+00:00,2025-01-14 03:00:00+00:00
10127750,Zimmer mit Balkon in netter 3er WG,Private room,2,51975484,22.0,2025-01-14 03:41:09+00:00,2025-01-14 03:41:09+00:00,2025-01-14 03:00:00+00:00
34964821,Pretty Flat in Friedrichshain,Private room,2,21204295,50.0,2025-01-14 03:34:57+00:00,2025-01-14 03:34:57+00:00,2025-01-14 03:00:00+00:00
14232817,Schönes Zimmer am Körnerkiez in Neukölln,Private room,5,86528339,30.0,2025-01-14 03:29:12+00:00,2025-01-14 03:29:12+00:00,2025-01-14 03:00:00+00:00
9807223,Traumhafte Maisonette am Grunewald,Entire home/apt,4,50526984,175.0,2025-01-14 03:03:46+00:00,2025-01-14 03:03:46+00:00,2025-01-14 03:00:00+00:00
18203481,Apartment in Kreuzberg Kottbusser Tor,Shared room,2,125652413,40.0,2025-01-14 02:40:07+00:00,2025-01-14 02:40:07+00:00,2025-01-14 02:00:00+00:00
35671331,20-Beautiful double room apartment in Schöneberg,Entire home/apt,30,265635773,63.0,2025-01-14 02:39:29+00:00,2025-01-14 02:39:29+00:00,2025-01-14 02:00:00+00:00
14101211,Cosy room with GARDEN in multiculti neighbourhood,Private room,6,16825237,30.0,2025-01-14 02:25:35+00:00,2025-01-14 02:25:35+00:00,2025-01-14 02:00:00+00:00
10102875,Sonnige Apartment nähe UBahn,Entire home/apt,3,51843024,99.0,2025-01-14 02:15:22+00:00,2025-01-14 02:15:22+00:00,2025-01-14 02:00:00+00:00
42749901,"2-Raum Erdgeschoss ""Breezy Garden"", 51 qm",Entire home/apt,4,335573202,183.0,2025-01-14 01:44:44+00:00,2025-01-14 01:44:44+00:00,2025-01-14 01:00:00+00:00
26187118,Axel Suite with Breakfast at Axel Hotel Berlin,Hotel room,1,98159395,269.0,2025-01-14 01:29:43+00:00,2025-01-14 01:29:43+00:00,2025-01-14 01:00:00+00:00
44275551,Sleep in a Tower in the heart of Berlin,Private room,1,111276639,75.0,2025-01-14 01:07:55+00:00,2025-01-14 01:07:55+00:00,2025-01-14 01:00:00+00:00
21052394,Cozy 2-Room-Apartment in Kreuzberg,Entire home/apt,1,34509173,125.0,2025-01-14 01:05:11+00:00,2025-01-14 01:05:11+00:00,2025-01-14 01:00:00+00:00
20109066,Awesome home in Berlin with 2 Bedrooms,Entire home/apt,28,141539959,101.0,2025-01-14 01:05:05+00:00,2025-01-14 01:05:05+00:00,2025-01-14 01:00:00+00:00
43801577,"große, helle Wohnung in Neukölln nähe Ufer",Entire home/apt,5,43358860,106.0,2025-01-14 00:55:10+00:00,2025-01-14 00:55:10+00:00,2025-01-14 00:00:00+00:00
34902974,Ruhige Wohnung direkt am Wald,Entire home/apt,1,42571558,25.0,2025-01-14 00:55:04+00:00,2025-01-14 00:55:04+00:00,2025-01-14 00:00:00+00:00
46034877,Cosy 29 sq. meter apartment,Entire home/apt,10,313552363,35.0,2025-01-14 00:41:48+00:00,2025-01-14 00:41:48+00:00,2025-01-14 00:00:00+00:00
42655892,Pankow Penthouse,Entire home/apt,7,118534678,140.0,2025-01-14 00:15:58+00:00,2025-01-14 00:15:58+00:00,2025-01-14 00:00:00+00:00
45147337,25 m² bright & cozy little jungle in Berlin-Mitte,Private room,3,30656497,49.0,2025-01-14 00:13:07+00:00,2025-01-14 00:13:07+00:00,2025-01-14 00:00:00+00:00
51587962,Wohnen und Homeoffice zwischen Potsdam und Berlin,Entire home/apt,1,40656306,85.0,2025-01-13 23:41:28+00:00,2025-01-13 23:41:28+00:00,2025-01-13 23:00:00+00:00
43178734,Sonniges Zimmer in kleiner Villa miot Garten,Private room,6,21924839,40.0,2025-01-13 23:37:47+00:00,2025-01-13 23:37:47+00:00,2025-01-13 23:00:00+00:00
6322584,1 COSY ROOM IN MITTE,Private room,1,32900474,48.0,2025-01-13 23:34:21+00:00,2025-01-13 23:34:21+00:00,2025-01-13 23:00:00+00:00
12646339,Beautiful apartment in Neukölln,Entire home/apt,1,7976555,69.0,2025-01-13 23:32:48+00:00,2025-01-13 23:32:48+00:00,2025-01-13 23:00:00+00:00
9625219,"Quiet, modern room in Kreuzberg",Private room,4,49788899,25.0,2025-01-13 23:09:21+00:00,2025-01-13 23:09:21+00:00,2025-01-13 23:00:00+00:00
19483730,G36,Private room,1,89146924,38.0,2025-01-13 23:06:40+00:00,2025-01-13 23:06:40+00:00,2025-01-13 23:00:00+00:00
8094503,Cozy appartment - heart of Berlin,Private room,2,30703119,29.0,2025-01-13 22:47:24+00:00,2025-01-13 22:47:24+00:00,2025-01-13 22:00:00+00:00
13213714,Cozy flat in the best part of Neukölln,Entire home/apt,2,22706480,120.0,2025-01-13 22:38:07+00:00,2025-01-13 22:38:07+00:00,2025-01-13 22:00:00+00:00
49072557,Gemütliche 2 Zimmer Wohnung,Entire home/apt,30,371774383,50.0,2025-01-13 21:43:22+00:00,2025-01-13 21:43:22+00:00,2025-01-13 21:00:00+00:00
1244210,CITY-PENTHOUSE & MAGNIFICENT VIEW,Entire home/apt,2,4446679,141.0,2025-01-13 21:41:47+00:00,2025-01-13 21:41:47+00:00,2025-01-13 21:00:00+00:00
20915597,Beautiful 2 room apartment very central very quiet,Entire home/apt,7,42446331,45.0,2025-01-13 21:39:58+00:00,2025-01-13 21:39:58+00:00,2025-01-13 21:00:00+00:00
40388498,5th floor apartment in the heart of Berlin,Entire home/apt,3,170150638,70.0,2025-01-13 21:16:54+00:00,2025-01-13 21:16:54+00:00,2025-01-13 21:00:00+00:00
39388973,Great private room in new apartment Friedrichshain,Private room,5,16614328,123.0,2025-01-13 21:13:34+00:00,2025-01-13 21:13:34+00:00,2025-01-13 21:00:00+00:00
41678215,Quiet private bedroom with Terrace in Neukölln,Private room,2,12510463,35.0,2025-01-13 20:57:38+00:00,2025-01-13 20:57:38+00:00,2025-01-13 20:00:00+00:00
44044741,"Ruhige, helle 3-Zimmer Wohnung in Kreuzberg",Entire home/apt,6,234391,150.0,2025-01-13 20:54:40+00:00,2025-01-13 20:54:40+00:00,2025-01-13 20:00:00+00:00
8841678,Cosy bedroom and nice living room,Entire home/apt,2,46303349,22.0,2025-01-13 20:48:40+00:00,2025-01-13 20:48:40+00:00,2025-01-13 20:00:00+00:00
17279533,Cozy Room in Neukölln,Private room,4,36228447,21.0,2025-01-13 20:34:01+00:00,2025-01-13 20:34:01+00:00,2025-01-13 20:00:00+00:00
42059370,"Apartment ""1st class""",Entire home/apt,1,87442687,48.0,2025-01-13 20:20:07+00:00,2025-01-13 20:20:07+00:00,2025-01-13 20:00:00+00:00
52302585,Wohnung im grünen Stadtteil  Biesdorf,Entire home/apt,5,162385004,30.0,2025-01-13 19:50:17+00:00,2025-01-13 19:50:17+00:00,2025-01-13 19:00:00+00:00
9984839,Cosy and bright House,Shared room,20,51303476,40.0,2025-01-13 19:47:03+00:00,2025-01-13 19:47:03+00:00,2025-01-13 19:00:00+00:00
52276469,Berlin centre Prenzlauer Berg Lime Studios$$,Entire home/apt,2,339637030,172.0,2025-01-13 19:46:49+00:00,2025-01-13 19:46:49+00:00,2025-01-13 19:00:00+00:00
40123839,CHIC APARTMENT IN VIBRANT NEIGHBORHOOD,Entire home/apt,2,309650840,141.0,2025-01-13 19:37:53+00:00,2025-01-13 19:37:53+00:00,2025-01-13 19:00:00+00:00
49428986,Central apartment  by the canal,Entire home/apt,92,4904972,65.0,2025-01-13 17:48:22+00:00,2025-01-13 17:48:22+00:00,2025-01-13 17:00:00+00:00
40009819,Privatzimmer mit Balkon Nähe Kuhdamm,Private room,5,10714794,30.0,2025-01-13 17:41:59+00:00,2025-01-13 17:41:59+00:00,2025-01-13 17:00:00+00:00
32105164,Shared room,Shared room,15,5428701,65.0,2025-01-13 17:21:38+00:00,2025-01-13 17:21:38+00:00,2025-01-13 17:00:00+00:00
47268335,Gemütliches Zimmer  Nähe Rathaus Neukölln,Private room,1,381695091,30.0,2025-01-13 17:20:30+00:00,2025-01-13 17:20:30+00:00,2025-01-13 17:00:00+00:00
3602785,Sonnige DG-Wohnung mit Balkon,Entire home/apt,1,2912028,200.0,2025-01-13 17:06:50+00:00,2025-01-13 17:06:50+00:00,2025-01-13 17:00:00+00:00
36047207,Stilvolles vollmöbliertes Apartment in Wedding,Entire home/apt,61,870376,41.0,2025-01-13 17:03:20+00:00,2025-01-13 17:03:20+00:00,2025-01-13 17:00:00+00:00
14298906,Bright room in Neukölln near Tempelhofer Feld,Private room,2,27148260,40.0,2025-01-13 17:01:19+00:00,2025-01-13 17:01:19+00:00,2025-01-13 17:00:00+00:00
19760692,Cozy room in Neukolln,Private room,8,50822706,25.0,2025-01-13 16:54:26+00:00,2025-01-13 16:54:26+00:00,2025-01-13 16:00:00+00:00
28981283,Luxury cozy Apartment in best location ( CityWest),Entire home/apt,37,218426295,75.0,2025-01-13 16:47:42+00:00,2025-01-13 16:47:42+00:00,2025-01-13 16:00:00+00:00
15171415,Dream Flat with Amazing View,Entire home/apt,6,93520150,120.0,2025-01-13 16:41:21+00:00,2025-01-13 16:41:21+00:00,2025-01-13 16:00:00+00:00
45664384,Helles Dachgeschoß in Villa - ruhig & zentral,Entire home/apt,42,72109274,48.0,2025-01-13 16:25:19+00:00,2025-01-13 16:25:19+00:00,2025-01-13 16:00:00+00:00
7575220,"3 rooms, 80 sqm., cosy attic-loft",Entire home/apt,2,39716890,90.0,2025-01-13 16:22:00+00:00,2025-01-13 16:22:00+00:00,2025-01-13 16:00:00+00:00
22171922,Designer Flat in Schoneberg-Wilmesdorf,Entire home/apt,7,55521033,300.0,2025-01-13 16:07:32+00:00,2025-01-13 16:07:32+00:00,2025-01-13 16:00:00+00:00
31167428,Gemütliches Apartment in Berlin/Rosenthaler Platz,Entire home/apt,2,54377152,50.0,2025-01-13 15:53:16+00:00,2025-01-13 15:53:16+00:00,2025-01-13 15:00:00+00:00
42187341,Home is where your heart is,Entire home/apt,55,117133393,80.0,2025-01-13 15:13:08+00:00,2025-01-13 15:13:08+00:00,2025-01-13 15:00:00+00:00
7168991,Kleines Zimmer in Reinickendorf,Private room,3,37549029,15.0,2025-01-13 15:00:25+00:00,2025-01-13 15:00:25+00:00,2025-01-13 15:00:00+00:00
40669237,Loft Berlin (Prenzlauer Berg) near Alex,Entire home/apt,3,10169408,150.0,2025-01-13 14:54:56+00:00,2025-01-13 14:54:56+00:00,2025-01-13 14:00:00+00:00
51629805,Calm Boho apartment in great location,Entire home/apt,5,295353406,59.0,2025-01-13 14:46:10+00:00,2025-01-13 14:46:10+00:00,2025-01-13 14:00:00+00:00
50342158,CENTRAL-QUIET-PRIVATE BATHROOM,Private room,5,90121086,58.0,2025-01-13 14:45:41+00:00,2025-01-13 14:45:41+00:00,2025-01-13 14:00:00+00:00
44432002,#502 Be my guest,Entire home/apt,4,304345361,89.0,2025-01-13 14:40:24+00:00,2025-01-13 14:40:24+00:00,2025-01-13 14:00:00+00:00
22938072,Lovely charming apartment Graefekiez ❣️,Entire home/apt,14,10775125,39.0,2025-01-13 14:20:00+00:00,2025-01-13 14:20:00+00:00,2025-01-13 14:00:00+00:00
21446174,Cosy apartment with balcony,Private room,2,25092314,40.0,2025-01-13 14:13:09+00:00,2025-01-13 14:13:09+00:00,2025-01-13 14:00:00+00:00
7111882,12.7. - 7.8. flat at Kottbusser Tor,Entire home/apt,14,37254922,38.0,2025-01-13 14:00:26+00:00,2025-01-13 14:00:26+00:00,2025-01-13 14:00:00+00:00
13106850,Schöne 2-Zimmer Wohnung mit Balkon,Entire home/apt,60,8912086,79.0,2025-01-13 13:25:13+00:00,2025-01-13 13:25:13+00:00,2025-01-13 13:00:00+00:00
2885297,Sunny Attic,Entire home/apt,365,14746021,65.0,2025-01-13 13:10:32+00:00,2025-01-13 13:10:32+00:00,2025-01-13 13:00:00+00:00
9438521,"Hübsche, gemütliche Altbauwohnung",Entire home/apt,1,48919884,45.0,2025-01-13 13:06:05+00:00,2025-01-13 13:06:05+00:00,2025-01-13 13:00:00+00:00
27311858,Gemütliche Altbauwohnung im Herzen von Neukölln,Entire home/apt,7,205773837,60.0,2025-01-13 12:31:46+00:00,2025-01-13 12:31:46+00:00,2025-01-13 12:00:00+00:00
50018971,Haus mit Garten und großer Terrasse in Wassernähe,Entire home/apt,3,403428653,100.0,2025-01-13 12:23:55+00:00,2025-01-13 12:23:55+00:00,2025-01-13 12:00:00+00:00
21016546,Zimmer in Berliner 2er Wg,Private room,4,109843166,18.0,2025-01-13 11:59:06+00:00,2025-01-13 11:59:06+00:00,2025-01-13 11:00:00+00:00
40216009,La Corniche Apartments R3EGR,Entire home/apt,3,258959731,260.0,2025-01-13 11:51:43+00:00,2025-01-13 11:51:43+00:00,2025-01-13 11:00:00+00:00
43964246,Ruppinerstr. 15 3.OG.,Entire home/apt,90,313797108,41.0,2025-01-13 11:47:35+00:00,2025-01-13 11:47:35+00:00,2025-01-13 11:00:00+00:00
7409807,_ARTIST_FLAT_,Entire home/apt,21,38824272,48.0,2025-01-13 11:38:54+00:00,2025-01-13 11:38:54+00:00,2025-01-13 11:00:00+00:00
7735662,wohnen in Neukölln schönster Ecke,Entire home/apt,1,40657365,45.0,2025-01-13 11:14:54+00:00,2025-01-13 11:14:54+00:00,2025-01-13 11:00:00+00:00
10461373,well fitted studio apartment,Entire home/apt,1,51894996,29.0,2025-01-13 11:07:06+00:00,2025-01-13 11:07:06+00:00,2025-01-13 11:00:00+00:00
29961210,"Gemütliche, kleine Wohnung im Herzen Berlin's",Entire home/apt,2,225263350,56.0,2025-01-13 10:50:39+00:00,2025-01-13 10:50:39+00:00,2025-01-13 10:00:00+00:00
26186990,Axel city with Breakfast at Axel Hotel Berlin,Hotel room,1,98159395,143.0,2025-01-13 10:28:09+00:00,2025-01-13 10:28:09+00:00,2025-01-13 10:00:00+00:00
45264190,"Tiny House ""Chios"" mit Seeblick",Entire home/apt,2,365715215,85.0,2025-01-13 10:23:48+00:00,2025-01-13 10:23:48+00:00,2025-01-13 10:00:00+00:00
11995220,Airbnb Apartment,Entire home/apt,1,64136102,26.0,2025-01-13 10:11:29+00:00,2025-01-13 10:11:29+00:00,2025-01-13 10:00:00+00:00
28677551,Cozy Room and nice Room,Private room,1000,30298984,20.0,2025-01-13 10:10:47+00:00,2025-01-13 10:10:47+00:00,2025-01-13 10:00:00+00:00
10064621,Vermiete schönes großes WG- Zimmer,Private room,1,18137582,25.0,2025-01-13 10:10:36+00:00,2025-01-13 10:10:36+00:00,2025-01-13 10:00:00+00:00
42786274,"2-Raum ""Blue Lagoon"", 60 qm",Entire home/apt,15,335573202,171.0,2025-01-13 10:07:32+00:00,2025-01-13 10:07:32+00:00,2025-01-13 10:00:00+00:00
42636037,Zimmer 5 Familienzimmer,Private room,1,316043293,95.0,2025-01-13 09:57:31+00:00,2025-01-13 09:57:31+00:00,2025-01-13 09:00:00+00:00
42716392,Rooftop room in heart of Friedrichshain,Private room,1,27457316,41.0,2025-01-13 09:43:52+00:00,2025-01-13 09:43:52+00:00,2025-01-13 09:00:00+00:00
47376719,Schönes 25 qm Zimmer mit Balkon,Private room,5,380080351,40.0,2025-01-13 09:41:14+00:00,2025-01-13 09:41:14+00:00,2025-01-13 09:00:00+00:00
40612435,Wohnung mitten in Berlin 4 Personen Max.,Entire home/apt,4,78385580,55.0,2025-01-13 09:30:25+00:00,2025-01-13 09:30:25+00:00,2025-01-13 09:00:00+00:00
11041632,Roof top on,Private room,1,57302248,115.0,2025-01-13 09:08:31+00:00,2025-01-13 09:08:31+00:00,2025-01-13 09:00:00+00:00
4905886,26m² room in a 120 m² flatshare,Private room,2,25257208,32.0,2025-01-13 08:49:08+00:00,2025-01-13 08:49:08+00:00,2025-01-13 08:00:00+00:00
22264782,***New Years***Cosy Flat in the heart of Berlin,Entire home/apt,3,162695630,50.0,2025-01-13 08:38:42+00:00,2025-01-13 08:38:42+00:00,2025-01-13 08:00:00+00:00
47774928,Ferienhaus für 6 Gäste mit 130m² in Berlin (145056),Entire home/apt,1,238028559,183.0,2025-01-13 08:11:55+00:00,2025-01-13 08:11:55+00:00,2025-01-13 08:00:00+00:00
4556488,Balcony room in Neukölln,Private room,1,15753705,33.0,2025-01-13 08:11:18+00:00,2025-01-13 08:11:18+00:00,2025-01-13 08:00:00+00:00
29119987,"Pure Motion Studio, 41 qm",Hotel room,2,210700814,229.0,2025-01-13 08:09:40+00:00,2025-01-13 08:09:40+00:00,2025-01-13 08:00:00+00:00
52646696,THE DUDE by Charly - Comfy Double room,Entire home/apt,1,421235453,154.0,2025-01-13 08:06:28+00:00,2025-01-13 08:06:28+00:00,2025-01-13 08:00:00+00:00
52015881,Perfectly located private room in sheared flat,Private room,3,19344446,35.0,2025-01-13 07:58:31+00:00,2025-01-13 07:58:31+00:00,2025-01-13 07:00:00+00:00
9152895,Schöne Wohnung in alter Brauerei,Entire home/apt,1,45072888,65.0,2025-01-13 07:46:23+00:00,2025-01-13 07:46:23+00:00,2025-01-13 07:00:00+00:00
5865337,"Schönes Zimmer/Nice Room, Steglitz",Private room,1,30456351,20.0,2025-01-13 07:42:30+00:00,2025-01-13 07:42:30+00:00,2025-01-13 07:00:00+00:00
45115855,Cozy Vintage Studio with peaceful balcony,Entire home/apt,8,77099099,59.0,2025-01-13 07:37:52+00:00,2025-01-13 07:37:52+00:00,2025-01-13 07:00:00+00:00
5539755,2 Zimmer Wohnung mit Balkon,Entire home/apt,1,28727915,60.0,2025-01-13 07:25:43+00:00,2025-01-13 07:25:43+00:00,2025-01-13 07:00:00+00:00
5247133,Nice Room in Berlin Neukölln,Private room,1,27155740,30.0,2025-01-13 07:01:51+00:00,2025-01-13 07:01:51+00:00,2025-01-13 07:00:00+00:00
42671758,Super clean Room in Steglitz . Very central,Private room,1,198864678,38.0,2025-01-13 06:53:01+00:00,2025-01-13 06:53:01+00:00,2025-01-13 06:00:00+00:00
28879430,Panorama Room In The Center Of West Berlin,Hotel room,1,212377709,425.0,2025-01-13 06:51:04+00:00,2025-01-13 06:51:04+00:00,2025-01-13 06:00:00+00:00
42491498,Cozy and quiet place to stay!,Private room,4,74871754,30.0,2025-01-13 06:48:44+00:00,2025-01-13 06:48:44+00:00,2025-01-13 06:00:00+00:00
50234667,Big Flat in Kreuzberg with balcony,Private room,3,205976061,49.0,2025-01-13 06:26:33+00:00,2025-01-13 06:26:33+00:00,2025-01-13 06:00:00+00:00
38261816,quiet apartment with terrace in middle of green,Entire home/apt,60,289573026,60.0,2025-01-13 06:13:04+00:00,2025-01-13 06:13:04+00:00,2025-01-13 06:00:00+00:00
20407965,Modern cozy flat share in central Berlin,Private room,2,12138510,120.0,2025-01-13 05:53:12+00:00,2025-01-13 05:53:12+00:00,2025-01-13 05:00:00+00:00
7599452,Central Berlin Hugh Luxury Apt,Entire home/apt,3,1086128,125.0,2025-01-13 05:47:01+00:00,2025-01-13 05:47:01+00:00,2025-01-13 05:00:00+00:00
52005535,ArtStyle im Bötzowviertel,Private room,10,316048468,28.0,2025-01-13 05:21:35+00:00,2025-01-13 05:21:35+00:00,2025-01-13 05:00:00+00:00
48856187,Piso en el corazón de Berlín (very central),Private room,15,249285910,25.0,2025-01-13 05:16:51+00:00,2025-01-13 05:16:51+00:00,2025-01-13 05:00:00+00:00
51163216,Comfort Zimmer,Private room,1,414039130,110.0,2025-01-13 05:05:08+00:00,2025-01-13 05:05:08+00:00,2025-01-13 05:00:00+00:00
21467204,Wohnung in  Herzen Friedrichshain,Entire home/apt,1,155753831,59.0,2025-01-13 05:00:35+00:00,2025-01-13 05:00:35+00:00,2025-01-13 05:00:00+00:00
30596828,Cozy room with ensuite bathroom,Private room,4,9422896,25.0,2025-01-13 04:49:42+00:00,2025-01-13 04:49:42+00:00,2025-01-13 04:00:00+00:00
40575987,Cozy living room in heart of berlin,Private room,1,314417163,98.0,2025-01-13 04:14:54+00:00,2025-01-13 04:14:54+00:00,2025-01-13 04:00:00+00:00
52119509,Schöne Altbauwohnung in Berlin - Westend,Entire home/apt,2,138228310,50.0,2025-01-13 04:06:59+00:00,2025-01-13 04:06:59+00:00,2025-01-13 04:00:00+00:00
16041518,Berlin Lounge am Brandenburger Tor/Potsdamer Platz,Entire home/apt,180,1199044,65.0,2025-01-13 04:00:46+00:00,2025-01-13 04:00:46+00:00,2025-01-13 04:00:00+00:00
47485259,"Schönes, helles DZ, ruhig und zentral mit Terrasse",Private room,1,291818104,69.0,2025-01-13 03:55:37+00:00,2025-01-13 03:55:37+00:00,2025-01-13 03:00:00+00:00
42059333,Cuba apartment,Entire home/apt,1,87442687,58.0,2025-01-13 03:32:38+00:00,2025-01-13 03:32:38+00:00,2025-01-13 03:00:00+00:00
11576991,Schöne Wohnung in Berlins Westen,Entire home/apt,1,61195936,60.0,2025-01-13 03:31:47+00:00,2025-01-13 03:31:47+00:00,2025-01-13 03:00:00+00:00
6113529,2 cosy rooms just for U (center),Private room,14,22756527,27.0,2025-01-13 03:25:21+00:00,2025-01-13 03:25:21+00:00,2025-01-13 03:00:00+00:00
15161998,Good views!,Private room,1,96198946,200.0,2025-01-13 02:58:56+00:00,2025-01-13 02:58:56+00:00,2025-01-13 02:00:00+00:00
7271972,2 large rooms - Berlin,Private room,1,38074515,110.0,2025-01-13 02:40:36+00:00,2025-01-13 02:40:36+00:00,2025-01-13 02:00:00+00:00
7284888,Double room with bikes in Wedding,Private room,3,38148105,40.0,2025-01-13 02:30:04+00:00,2025-01-13 02:30:04+00:00,2025-01-13 02:00:00+00:00
22235689,Cozy room in Mitte,Private room,1,67891464,33.0,2025-01-13 02:19:42+00:00,2025-01-13 02:19:42+00:00,2025-01-13 02:00:00+00:00
50118558,Lovely Apartment in the Heart of Prenzlauer Berg,Entire home/apt,3,892561,110.0,2025-01-13 02:00:07+00:00,2025-01-13 02:00:07+00:00,2025-01-13 02:00:00+00:00
52643602,"Schöne 1,5 Zimmer Wohnung in Berlin Prenzl. Berg",Entire home/apt,3,143745627,80.0,2025-01-13 01:39:43+00:00,2025-01-13 01:39:43+00:00,2025-01-13 01:00:00+00:00
23261111,Altbau Home in the Heart of Kreuzberg,Private room,2,8179399,27.0,2025-01-13 01:30:01+00:00,2025-01-13 01:30:01+00:00,2025-01-13 01:00:00+00:00
46847123,Cozy Brand New Apartment near S-bahn,Entire home/apt,3,240774012,50.0,2025-01-13 01:15:53+00:00,2025-01-13 01:15:53+00:00,2025-01-13 01:00:00+00:00
42865877,KREUZBERG Room Bohemian Quarter,Private room,2,51773775,55.0,2025-01-13 00:58:26+00:00,2025-01-13 00:58:26+00:00,2025-01-13 00:00:00+00:00
51904175,Lovely 1 Bedroom Flat for Weekend Rental,Entire home/apt,3,420402150,62.0,2025-01-13 00:55:47+00:00,2025-01-13 00:55:47+00:00,2025-01-13 00:00:00+00:00
6373325,Welcome to Neukolln :D,Private room,3,33212040,25.0,2025-01-13 00:38:01+00:00,2025-01-13 00:38:01+00:00,2025-01-13 00:00:00+00:00
52575214,L. Gemütliche Ein-Zimmer Wohnung/ 3 Gäste,Entire home/apt,3,27952946,59.0,2025-01-13 00:33:39+00:00,2025-01-13 00:33:39+00:00,2025-01-13 00:00:00+00:00
